uav_id,source_timestamp_s,arrival_ros_s,arrival_monotonic_s,interarrival_ros_ms,interarrival_monotonic_ms
2,1787386048.7872279,1787386048.7874465,16977.936442652,11.708736419677734,11.71126400004141
3,1787386048.7873895,1787386048.7877772,16977.936769026,11.684179306030273,11.68505500027095
8,1787386048.7875376,1787386048.7878835,16977.93687247,11.600494384765625,11.60125699971104
4,1787386048.7913554,1787386048.791591,16977.940584027,11.887073516845703,11.88692399955471
6,1787386048.791445,1787386048.7919965,16977.940987485,11.92021369934082,11.919324999325909
7,1787386048.791522,1787386048.7921057,16977.941094697,11.913061141967773,11.912221998500172
1,1787386048.795279,1787386048.795603,16977.944598453,12.103796005249023,12.105183999665314
2,1787386048.795332,1787386048.795968,16977.944959271,8.521556854248047,8.51661900014733
3,1787386048.7954502,1787386048.7961237,16977.945117439,8.3465576171875,8.348413000931032
5,1787386048.795485,1787386048.7962523,16977.945242354,12.343883514404297,12.340837998635834
8,1787386048.7955961,1787386048.7963526,16977.94534148,8.469104766845703,8.469010001135757
4,1787386048.7993915,1787386048.799596,16977.948589255,8.005142211914062,8.005227999092313
6,1787386048.7994547,1787386048.7998924,16977.948883207,7.895946502685547,7.895721999375382
7,1787386048.799577,1787386048.7999902,16977.948978867,7.884502410888672,7.88417000148911
1,1787386048.8033195,1787386048.8035426,16977.952535763,7.939577102661133,7.937310001580045
5,1787386048.8035233,1787386048.8038585,16977.952849573,7.606267929077148,7.607219002238708
2,1787386048.8072746,1787386048.8074872,16977.956481931,11.519193649291992,11.522659999172902
3,1787386048.8074887,1787386048.8078153,16977.956806782,11.691570281982422,11.689342998579377
8,1787386048.8076873,1787386048.808192,16977.957182298,11.83938980102539,11.840817998745479
4,1787386048.8113632,1787386048.8116114,16977.960604801,12.015342712402344,12.015545999020105
6,1787386048.81141,1787386048.8120146,16977.961028498,12.122154235839844,12.145291002525482
7,1787386048.8115778,1787386048.8121874,16977.961179191,12.197256088256836,12.200323999422835
1,1787386048.8153439,1787386048.8155613,16977.964555858,12.018680572509766,12.020095000480069
2,1787386048.8154082,1787386048.8159544,16977.964946522,8.46719741821289,8.464590999210486
3,1787386048.8155968,1787386048.8161063,16977.965098308,8.291006088256836,8.291525999084115
5,1787386048.8156343,1787386048.816276,16977.965268928,12.41755485534668,12.419355000020005
8,1787386048.81575,1787386048.8163931,16977.965382372,8.201122283935547,8.200074000342283
4,1787386048.8193743,1787386048.8195736,16977.968566146,7.962226867675781,7.961344999785069
6,1787386048.8194425,1787386048.8198998,16977.968890997,7.885217666625977,7.862498998292722
7,1787386048.8195262,1787386048.8200016,16977.968990093,7.814168930053711,7.810901999619091
1,1787386048.8233397,1787386048.8235426,16977.972534406,7.981300354003906,7.978547997481655
5,1787386048.82351,1787386048.824017,16977.973023665,7.740974426269531,7.754736998322187
2,1787386048.8272624,1787386048.8275337,16977.97652652,11.579275131225586,11.579998001252534
3,1787386048.827384,1787386048.8278625,16977.976853444,11.756181716918945,11.75513600173872
8,1787386048.8276036,1787386048.8279655,16977.976953813,11.57236099243164,11.57144099852303
4,1787386048.831412,1787386048.8316631,16977.980660511,12.08949089050293,12.094364999938989
6,1787386048.8314855,1787386048.8321033,16977.981094396,12.203454971313477,12.20339900100953
7,1787386048.831585,1787386048.832209,16977.981197881,12.207508087158203,12.207788000523578
2,1787386048.835264,1787386048.8355145,16977.98451184,7.980823516845703,7.985320000443608
1,1787386048.8353899,1787386048.8359203,16977.984912954,12.377738952636719,12.378548002743628
3,1787386048.8354473,1787386048.8360693,16977.985064128,8.206844329833984,8.210683998186141
5,1787386048.8355076,1787386048.8362052,16977.985195565,12.188196182250977,12.171900001703762
8,1787386048.8357043,1787386048.8363073,16977.985295493,8.341789245605469,8.34168000073987
4,1787386048.8393774,1787386048.8396091,16977.988602429,7.946014404296875,7.941918000142323
6,1787386048.8395047,1787386048.8399289,16977.988919646,7.825613021850586,7.825249998859363
7,1787386048.8395658,1787386048.84004,16977.989029001,7.83085823059082,7.831120001355885
1,1787386048.8433492,1787386048.8436224,16977.992614932,7.702112197875977,7.701978000113741
5,1787386048.8434765,1787386048.8439314,16977.992921719,7.726192474365234,7.726153999101371
2,1787386048.8472838,1787386048.8475153,16977.996514833,12.000799179077148,12.002993000351125
3,1787386048.8474312,1787386048.8478377,16977.996828302,11.768341064453125,11.764173999836203
8,1787386048.8475344,1787386048.8479424,16977.996930785,11.635065078735352,11.635292001301423
4,1787386048.851333,1787386048.8515697,16978.000565256,11.960506439208984,11.962827000388643
6,1787386048.8515522,1787386048.8519716,16978.000962223,12.042760848999023,12.042577000102028
7,1787386048.8516352,1787386048.852075,16978.001063423,12.035131454467773,12.034421997668687
1,1787386048.8553114,1787386048.8555405,16978.004535229,11.918067932128906,11.920296998141566
2,1787386048.8554425,1787386048.8558872,16978.004877793,8.371829986572266,8.362959997612052
3,1787386048.8555655,1787386048.855984,16978.004971669,8.146286010742188,8.143367002048763
5,1787386048.85567,1787386048.8561218,16978.005114458,12.19034194946289,12.192738999146968
8,1787386048.8557506,1787386048.8564243,16978.005414532,8.481979370117188,8.483746998535935
4,1787386048.8593967,1787386048.8596003,16978.008593347,8.03065299987793,8.02809100059676
6,1787386048.859407,1787386048.8597152,16978.008704646,7.743597030639648,7.742423000308918
7,1787386048.8595014,1787386048.8600128,16978.009011183,7.93766975402832,7.947760001115967
1,1787386048.863272,1787386048.863479,16978.012470926,7.938385009765625,7.935697001812514
5,1787386048.8634148,1787386048.8638134,16978.012804854,7.691621780395508,7.690395999816246
2,1787386048.8673377,1787386048.8675702,16978.016562918,11.682987213134766,11.685125002259156
3,1787386048.8674557,1787386048.8678918,16978.01688297,11.907815933227539,11.911301000509411
8,1787386048.8676393,1787386048.8679965,16978.016984811,11.572122573852539,11.570279002626194
4,1787386048.8713384,1787386048.8715484,16978.020540505,11.948108673095703,11.947158000111813
6,1787386048.8713968,1787386048.8719847,16978.020976023,12.26949691772461,12.271376999706263
7,1787386048.871502,1787386048.8720963,16978.021085429,12.08353042602539,12.074246002157452
1,1787386048.875302,1787386048.8755405,16978.024532789,12.061595916748047,12.06186299896217
2,1787386048.8753152,1787386048.8756697,16978.024659568,8.099555969238281,8.0966499990609
3,1787386048.8754015,1787386048.876011,16978.02501182,8.11910629272461,8.128849996865029
5,1787386048.8754504,1787386048.8761313,16978.025120554,12.317895889282227,12.315700001636287
8,1787386048.8755772,1787386048.876229,16978.025217556,8.232593536376953,8.232744999986608
4,1787386048.8793416,1787386048.8795183,16978.028510917,7.969856262207031,7.970411999849603
6,1787386048.8794708,1787386048.8798118,16978.028801984,7.827043533325195,7.825961001799442
7,1787386048.8795614,1787386048.879907,16978.028899297,7.8105926513671875,7.813868000084767
1,1787386048.8832862,1787386048.8834872,16978.032478335,7.94672966003418,7.945545999973547
5,1787386048.883446,1787386048.8837745,16978.032764543,7.643222808837891,7.643988999916473
2,1787386048.8872533,1787386048.8874466,16978.036438489,11.776924133300781,11.7789210016781
3,1787386048.887414,1787386048.8877857,16978.036777897,11.774778366088867,11.76607700108434
8,1787386048.887608,1787386048.8878965,16978.036885589,11.667490005493164,11.668032999295974
4,1787386048.8913703,1787386048.8917272,16978.04073212,12.208938598632812,12.221203000081005
6,1787386048.8914316,1787386048.8923898,16978.041387492,12.578010559082031,12.58550800048397
7,1787386048.8915238,1787386048.8925052,16978.041494363,12.598276138305664,12.595065996720223
1,1787386048.8952534,1787386048.8955119,16978.044507747,12.024641036987305,12.029411998810247
2,1787386048.8953574,1787386048.8959074,16978.044899063,8.460760116577148,8.460573997581378
3,1787386048.895445,1787386048.8960137,16978.045011754,8.228063583374023,8.233856999140698
5,1787386048.8954875,1787386048.8961165,16978.045104339,12.341976165771484,12.33979599783197
8,1787386048.895592,1787386048.8962047,16978.045192174,8.308172225952148,8.306584997626487
4,1787386048.8994274,1787386048.8996239,16978.048616921,7.896661758422852,7.884801001637243
6,1787386048.8995156,1787386048.899915,16978.048904612,7.525205612182617,7.517119996919064
7,1787386048.8995879,1787386048.9000075,16978.048995042,7.502317428588867,7.500679002987454
1,1787386048.9032598,1787386048.903475,16978.052466878,7.9631805419921875,7.959131002280628
5,1787386048.9035406,1787386048.9038246,16978.052816435,7.708072662353516,7.712096001341706
3,1787386048.9074707,1787386048.9076793,16978.056671281,11.665582656860352,11.659527001029346
2,1787386048.9075038,1787386048.9079733,16978.05696332,12.065887451171875,12.064257000020007
8,1787386048.9075994,1787386048.908115,16978.057107692,11.910200119018555,11.91551800002344
4,1787386048.9114933,1787386048.9120266,16978.061018864,12.402772903442383,12.401942996802973
6,1787386048.9116573,1787386048.9121284,16978.061117299,12.213468551635742,12.212687001010636
7,1787386048.9116318,1787386048.9122174,16978.061205394,12.209892272949219,12.210351997055113
1,1787386048.9152863,1787386048.915524,16978.064518783,12.048959732055664,12.051904999680119
2,1787386048.9153564,1787386048.9159243,16978.06491634,7.951021194458008,7.953020001878031
3,1787386048.915436,1787386048.9161053,16978.065096689,8.42595100402832,8.425407999311574
5,1787386048.9154837,1787386048.9162424,16978.065232594,12.417793273925781,12.416158999258187
8,1787386048.9155567,1787386048.9163418,16978.065329887,8.226871490478516,8.222194999689236
4,1787386048.9193554,1787386048.9195735,16978.068565289,7.546901702880859,7.546425000327872
6,1787386048.919487,1787386048.9198806,16978.068871935,7.752180099487305,7.7546360007545445
7,1787386048.9195764,1787386048.9199843,16978.068972905,7.766962051391602,7.767511000565719
1,1787386048.9234126,1787386048.9236772,16978.072670676,8.153200149536133,8.151892998284893
5,1787386048.9234781,1787386048.9239857,16978.072976431,7.743358612060547,7.743837002635701
2,1787386048.927381,1787386048.9276836,16978.076676496,11.759281158447266,11.760155997762922
3,1787386048.927465,1787386048.9279897,16978.076979946,11.884450912475586,11.883257000590675
8,1787386048.9275117,1787386048.9281027,16978.077091987,11.760950088500977,11.762100002670195
4,1787386048.931331,1787386048.931633,16978.080633204,12.059450149536133,12.067915002262453
6,1787386048.9314506,1787386048.9323046,16978.081303043,12.423992156982422,12.431107999873348
7,1787386048.931409,1787386048.932426,16978.081415424,12.441635131835938,12.442519000614993
1,1787386048.9352791,1787386048.9356265,16978.084628734,11.949300765991211,11.958057999436278
2,1787386048.9353268,1787386048.9361339,16978.085128544,8.45026969909668,8.452048001345247
3,1787386048.935418,1787386048.9362748,16978.085266002,8.285045623779297,8.28605599963339
5,1787386048.9354699,1787386048.9363873,16978.0853765,12.401580810546875,12.400068997521885
8,1787386048.9355145,1787386048.9364903,16978.085478552,8.387565612792969,8.386564997636015
4,1787386048.9393632,1787386048.9395647,16978.08855815,7.931709289550781,7.924945999548072
6,1787386048.9393945,1787386048.9399064,16978.088899803,7.601737976074219,7.596759998705238
7,1787386048.9394715,1787386048.9400423,16978.089032883,7.616281509399414,7.61745899944799
1,1787386048.9432585,1787386048.9435356,16978.092534144,7.909059524536133,7.905410002422286
5,1787386048.9433851,1787386048.9439616,16978.092953102,7.574319839477539,7.576602001790889
2,1787386048.9472964,1787386048.9476037,16978.096608744,11.469841003417969,11.480199998914031
3,1787386048.9474232,1787386048.9481235,16978.097143709,11.848688125610352,11.877707001985982
8,1787386048.9475462,1787386048.9484088,16978.097408497,11.91854476928711,11.929945001611486
4,1787386048.951427,1787386048.9516141,16978.100607891,12.049436569213867,12.049740998918423
6,1787386048.9514658,1787386048.9520028,16978.100993566,12.096405029296875,12.093763001757907
7,1787386048.9515843,1787386048.95211,16978.101098854,12.067794799804688,12.065971000993159
2,1787386048.9552424,1787386048.9554389,16978.104432721,7.835149765014648,7.823977000953164
1,1787386048.9553454,1787386048.9558325,16978.1048262,12.296915054321289,12.292055998841533
3,1787386048.955436,1787386048.9559598,16978.104949692,7.836341857910156,7.805982997524552
5,1787386048.9554758,1787386048.9560857,16978.105075729,12.124061584472656,12.122626998461783
8,1787386048.9555757,1787386048.9561915,16978.105180396,7.782697677612305,7.771898999635596
4,1787386048.9593997,1787386048.9596093,16978.108601547,7.995128631591797,7.993655999598559
6,1787386048.9594247,1787386048.9597158,16978.108704661,7.713079452514648,7.711095000558998
7,1787386048.9595325,1787386048.9600275,16978.109018631,7.9174041748046875,7.919776999187889
1,1787386048.9633062,1787386048.9635303,16978.112522137,7.697820663452148,7.69593699806137
5,1787386048.9634666,1787386048.963819,16978.112809266,7.733345031738281,7.733537000603974
2,1787386048.9672534,1787386048.9675498,16978.116546161,12.11094856262207,12.113439999666298
3,1787386048.9673603,1787386048.9679456,16978.116938057,11.98577880859375,11.988365000433987
8,1787386048.967438,1787386048.9680758,16978.117066319,11.884212493896484,11.885922998772003
4,1787386048.9713447,1787386048.9715333,16978.12052502,11.924028396606445,11.923473000933882
6,1787386048.971371,1787386048.971905,16978.120898061,12.189149856567383,12.193399998068344
7,1787386048.9714382,1787386048.9720016,16978.120989674,11.974096298217773,11.971043000812642
1,1787386048.9752936,1787386048.9756086,16978.124604749,12.078285217285156,12.082612000085646
2,1787386048.9753084,1787386048.975761,16978.124758778,8.211135864257812,8.212617001845501
3,1787386048.9754364,1787386048.9761078,16978.125102945,8.162260055541992,8.164888000464998
5,1787386048.9754426,1787386048.976243,16978.12523305,12.423992156982422,12.423783999111038
8,1787386048.9754922,1787386048.9763467,16978.125334841,8.270978927612305,8.268522000435041
4,1787386048.9793634,1787386048.9795346,16978.128525359,8.001327514648438,8.000338999408996
6,1787386048.9793987,1787386048.979809,16978.128799674,7.904052734375,7.901613000285579
7,1787386048.9794807,1787386048.9799113,16978.128899833,7.9097747802734375,7.910158998129191
1,1787386048.9832497,1787386048.983451,16978.132443263,7.842302322387695,7.838514000468422
5,1787386048.9834423,1787386048.983729,16978.132718541,7.485866546630859,7.485491001716582
2,1787386048.9872231,1787386048.9875813,16978.136573818,11.820316314697266,11.815039997600252
3,1787386048.9874098,1787386048.9879417,16978.136934766,11.833906173706055,11.831821000669152
8,1787386048.9874434,1787386048.9880714,16978.137061564,11.724710464477539,11.72672300162958
4,1787386048.9913423,1787386048.9915648,16978.140559309,12.03012466430664,12.033949999022298
