experiment_id,batch_id,phase,scenario,method,trial,seed,minimum_inter_agent_distance,mean_min_distance,closest_pair,collision_event_count,violation_sample_count,violation_event_count,risk_exposure_time,risk_integral,iapf_activation_time,iapf_activation_ratio,mean_repulsion_norm,max_repulsion_norm,position_saturation_ratio,acceleration_saturation_ratio,peak_acceleration_setpoint,integrated_squared_acceleration,mean_trajectory_deviation,max_trajectory_deviation,actual_path_length,nominal_path_length,path_length_ratio,recovery_time,stall_event_count,safe_completion_ratio,final_formation_error,mission_success,failure_reason
head_on-M3-t05-d543a17a39,exp08-formal-20260728,main,head_on,M3,5,46,0.3605771126475938,5.505176911096648,1-2,1,29,3,1.4499986171722412,0.145705000109504,1.9998908042907717,0.0908399559960408,58.90002379807736,435.3707675980759,0.0764884832681442,0.0747501086484137,3.380765400311734,18.46252735250595,0.7835560800474094,3.45037266706956,20.37055662710556,12.706509745238645,1.603159092113298,,0,0.0,0.3252222594453796,False,collision
head_on-M3-t06-9863542b84,exp08-formal-20260728,main,head_on,M3,6,47,0.5200465427276472,5.458720129133844,1-2,1,23,2,1.149998903274536,0.0998979745649029,2.000458002090454,0.0909461262828855,27.28480373511221,120.54178458161438,0.0626086956521739,0.0556521739130434,3.3413349789141216,16.49180067891907,0.7902623294548248,3.3241966895360022,20.57233664170569,12.85458359317817,1.6003891913405326,,0,0.0,0.3185257118364232,False,collision
head_on-M3-t07-f9ae2a00fc,exp08-formal-20260728,main,head_on,M3,7,48,0.6959332546370076,5.46375255263672,1-2,1,28,2,1.399998664855957,0.0275735790279422,2.419944524765014,0.1100169840493966,11.121821284776,40.79231713748819,0.0721739130434782,0.0660869565217391,3.2966571426565605,17.2975436651061,0.8675357973734759,3.5232218261899115,20.4277094217932,12.750606435054,1.6020970865850963,,0,0.0,0.3221262508341882,False,collision
head_on-M3-t08-75044da7ac,exp08-formal-20260728,main,head_on,M3,8,49,0.4214095903255282,5.442611148491374,1-2,1,22,2,1.099998950958252,0.1403835880113434,1.9197046756744385,0.0871991837580474,46.32554420792058,258.06088656169464,0.0591047370708387,0.0538896132116471,3.3666670548333286,16.067045507902247,0.7543980478982173,3.404127077517652,18.66377730239691,12.943824251530009,1.441905957599106,,0,0.0,0.3874204899956291,False,collision
head_on-M3-t09-0bd50f1318,exp08-formal-20260728,main,head_on,M3,9,50,0.779152200234014,5.4998963048836895,1-2,0,15,2,0.7499992847442627,0.0142628210107016,1.700007677078247,0.0772845020638504,9.372177203464872,25.73456227803769,0.0434782608695652,0.0382608695652173,3.28977261322253,13.635697652158605,0.7619974225756075,3.3003207186862493,20.21214685291993,12.92115545955225,1.5642677557894138,,0,0.0,0.3168570928462635,False,timeout
head_on-M3-t10-ea3ad480cb,exp08-formal-20260728,main,head_on,M3,10,51,0.3646185211175143,5.205523915201229,1-2,1,30,1,1.4999985694885254,0.2106285317255699,1.8598732948303225,0.1233742421261693,81.59823861616087,414.9602650611419,0.099502487562189,0.0982587064676616,3.3478443447127515,16.74458215998931,0.8783799554508231,3.333181004766247,19.1423503545734,12.381769054758356,1.5460109351027618,6.95991063117981,0,1.0,0.2654897296202357,False,collision
head_on-M3_accel_high-t01-f0e377b0f4,exp08-formal-20260728,sensitivity,head_on,M3_accel_high,1,42,0.3475674042695892,5.446823381736786,1-2,1,20,2,0.9999990463256836,0.1420219374765994,1.960132122039795,0.0890969397427866,59.57874454101405,482.5100489230384,0.0530434782608695,0.06,3.368611119296696,17.26214175530912,0.7613414962540743,3.405899740662303,19.80132244598549,12.90402907864718,1.5345069609887614,,0,0.0,0.3970347515092832,False,collision
head_on-M3_accel_high-t02-67fff0ba20,exp08-formal-20260728,sensitivity,head_on,M3_accel_high,2,43,0.6777514369951221,5.474428116716116,1-2,1,17,2,0.849999189376831,0.0328123336914943,1.900061845779419,0.0863703095251549,12.13219909471311,44.42805309424946,0.0478260869565217,0.0582608695652173,3.370678291909216,17.261127539341157,0.7827485797208192,3.478974971795169,19.95912566503744,12.886812896647516,1.5488023163764386,,0,0.0,0.3390632668155615,False,collision
head_on-M3_accel_high-t03-7bf4697fcf,exp08-formal-20260728,sensitivity,head_on,M3_accel_high,3,44,0.5358233949122115,5.481463796747007,1-2,1,28,1,1.399998664855957,0.1317539372744401,1.7399084568023682,0.0790926117523908,37.54764339717211,103.19514253980412,0.0634782608695652,0.0652173913043478,3.374904445235864,16.266787757680095,0.7483385983558021,3.279263118873576,20.006340574412484,12.81840792938667,1.560750811225723,,0,0.5,0.3049503718691909,False,collision
head_on-M3_accel_high-t04-c79ecdfb92,exp08-formal-20260728,sensitivity,head_on,M3_accel_high,4,45,0.7308837918492368,5.496660673873244,1-2,0,25,2,1.2499988079071045,0.0263768935548896,2.2199196815490723,0.1009230577795582,11.409825004336245,33.38100022495662,0.0669565217391304,0.0878260869565217,3.3804419571447504,19.87315122808511,0.8485606307540655,3.433075461920659,20.504467004284383,12.943360665581432,1.5841687127524156,,0,0.5,0.311853866045245,False,timeout
head_on-M3_accel_high-t05-0ae6471e29,exp08-formal-20260728,sensitivity,head_on,M3_accel_high,5,46,0.3206707244995197,4.982589815633853,1-2,1,29,2,1.4499986171722412,0.1809949747462603,2.280192613601685,0.1720206116350127,69.88695440235806,628.3765013941355,0.1417543859649122,0.1459649122807017,3.391481559529501,20.352234452073603,1.0284718183548738,3.396726811403177,17.290987844130218,12.42989521987444,1.3910807402851848,4.720022201538086,0,1.0,0.2643505884988678,False,collision
head_on-M3_accel_high-t06-7bdabcc917,exp08-formal-20260728,sensitivity,head_on,M3_accel_high,6,47,0.4547487574538661,5.451437717127796,1-2,1,32,2,1.5999984741210938,0.1329519794866385,2.51980972290039,0.1145532831899445,32.12019816638568,206.04522321964117,0.0860869565217391,0.1008695652173913,3.3772671464693738,21.27752617240125,0.8754825431535652,3.4585651274213185,21.054928604448914,12.882992159659084,1.6343197561183709,,0,0.0,0.3925727664752489,False,collision
head_on-M3_accel_high-t07-ec579de050,exp08-formal-20260728,sensitivity,head_on,M3_accel_high,7,48,0.4423287407986298,5.521833632293912,1-2,1,27,2,1.3499987125396729,0.1273153965608774,2.159946918487549,0.0981967387251459,35.3841901235307,204.0136917001655,0.0834782608695652,0.0852173913043478,3.3951624810172527,19.754017411102616,0.8391677755598478,3.4126329765849817,20.389322494808525,12.996179100187469,1.5688705378424963,,0,0.0,0.3880276043499273,False,collision
head_on-M3_accel_high-t08-4d1d381030,exp08-formal-20260728,sensitivity,head_on,M3_accel_high,8,49,0.5208536819903822,5.437104801800972,1-2,1,25,2,1.2499988079071045,0.0988633509099234,1.8999245166778564,0.0863004321735485,29.42618629581644,121.5436850283382,0.0704041720990873,0.0738809213385484,3.3720481545870955,17.893306525882462,0.7595301083112278,3.435908164069995,19.442070716072,12.938247636640195,1.502681913508398,,0,0.5,0.3262858431736156,False,collision
head_on-M3_accel_high-t09-e5f1eff5d6,exp08-formal-20260728,sensitivity,head_on,M3_accel_high,9,50,0.5616106816819871,5.440665144803333,1-2,1,29,1,1.4499986171722412,0.1058449793207196,1.800048589706421,0.08176450595139,30.05430186307709,91.36886846889072,0.0669274228596262,0.069534984789222,3.382864105699208,17.213432110446487,0.7618383908255161,3.342611431624738,19.11555637425236,12.990956587815417,1.4714510240286214,,0,0.0,0.3951436281864323,False,collision
head_on-M3_accel_high-t10-b3061347d2,exp08-formal-20260728,sensitivity,head_on,M3_accel_high,10,51,0.5176909537497238,5.442528837544755,1-2,1,21,2,1.0499989986419678,0.0890153388037276,1.9599246978759768,0.0891024002874161,26.02069338548887,121.43617428595488,0.0608695652173913,0.0756521739130434,3.363713545227951,18.41298424182215,0.7699835591189303,3.3535142994335936,19.859037289786283,12.810461389443502,1.5502202993368517,,0,0.0,0.320521102968059,False,collision
head_on-M3_accel_zero-t01-96c1b3a306,exp08-formal-20260728,sensitivity,head_on,M3_accel_zero,1,42,0.1134590979703479,1.4680331102027295,1-2,11,261,5,13.049987554550173,1.6555036842036788,17.509867668151855,0.7958075268529762,220.11016258203037,19341.54891558145,0.6055603822762815,0.0,1.393858284486475,4.93565145305502,3.7225407547856335,13.379430800323938,68.5762758892539,12.87373671946181,5.326835353529022,,0,0.0,4.825846694273345,False,collision
head_on-M3_accel_zero-t02-18ec0df3b5,exp08-formal-20260728,sensitivity,head_on,M3_accel_zero,2,43,0.6659694554379443,5.48772101674121,1-2,1,15,2,0.7499992847442627,0.0315469588787458,1.4792954921722412,0.0672191029455483,14.710250482709814,51.27489338017149,0.05125977410947,0.0,1.3961624317296002,4.964671585085634,0.7006842472179924,3.163186615302421,18.4327452111057,12.924343011393988,1.426203652661923,,0,0.0,0.3893003221095444,False,collision
head_on-M3_accel_zero-t03-bf9593ad9b,exp08-formal-20260728,sensitivity,head_on,M3_accel_zero,3,44,0.0348022976411111,1.0837591678404397,1-2,3,331,2,16.49998426437378,9.33214660836747,17.41527485847473,0.7912610605053625,7780.864505493664,24239.0892810176,0.7263249348392702,0.0,1.3987309023215382,5.005092389062027,3.798377303059669,13.500194715401271,68.1453879174705,12.814985996305095,5.317632647988741,,0,0.0,4.805191255205591,False,collision
head_on-M3_accel_zero-t04-d23b8e1ccf,exp08-formal-20260728,sensitivity,head_on,M3_accel_zero,4,45,0.1988309845609172,5.495814384459326,1-2,1,27,1,1.3499987125396729,0.2276119396790996,1.6795384883880615,0.0763704557649365,268.89046536315897,2986.2665291959597,0.0626086956521739,0.0,1.393762210179593,4.96408901769689,0.7289371205234052,3.1658413704783954,18.631623280527428,12.958361959692631,1.437806980425585,,0,0.0,0.3903113581327332,False,collision
head_on-M3_accel_zero-t05-63326e0550,exp08-formal-20260728,sensitivity,head_on,M3_accel_zero,5,46,0.1561600791328968,2.377116904323473,1-2,1,27,1,1.3499987125396729,0.2872384148011815,2.4198055267333984,0.1099317034642827,294.1132134095845,5491.247816163201,0.0634506736201651,0.0,1.392719977034159,4.948448843199016,3.531593769281064,12.598228307709858,66.40836911216749,12.891707890716384,5.151246807258927,,0,0.0,4.383143804587554,False,collision
head_on-M3_accel_zero-t06-2f965b471d,exp08-formal-20260728,sensitivity,head_on,M3_accel_zero,6,47,0.2787120687320318,5.521939134225254,1-2,1,33,1,1.649998426437378,0.2221750914744252,1.960017442703247,0.0890429204408242,106.09713046419355,904.6397919439606,0.0747501086484137,0.0,1.3822015242768908,4.89646527952964,0.787602297980294,3.3157904512327376,19.642431779887037,12.88314755997417,1.5246609330869465,,0,0.0,0.3861997067264273,False,collision
head_on-M3_accel_zero-t07-c9cc6402b1,exp08-formal-20260728,sensitivity,head_on,M3_accel_zero,7,48,0.5143954230260491,5.67545814568982,1-2,1,28,1,1.399998664855957,0.0820012011776932,1.7198526859283447,0.0781972911264231,28.28170856708909,131.98998718817222,0.0634782608695652,0.0,1.3991465188587462,4.980797041292476,2.101917015718415,10.229413359721564,79.98388073449141,12.96637434325121,6.168561744179608,,0,0.0,1.2283709689497757,False,collision
head_on-M3_accel_zero-t08-620cd4c36e,exp08-formal-20260728,sensitivity,head_on,M3_accel_zero,8,49,0.2771538267120146,5.856820429004094,1-2,1,20,1,0.9999990463256836,0.2151588099146825,1.2798960208892822,0.0581927893022897,201.43467497135285,1015.3601115882104,0.0460869565217391,0.0,1.3920509541767478,4.96098872051939,1.306876774894658,8.917586412344116,46.730907976855605,12.896959701745583,3.6234049774173247,,0,0.0,0.9050238313987456,False,collision
head_on-M3_accel_zero-t09-5dc827e547,exp08-formal-20260728,sensitivity,head_on,M3_accel_zero,9,50,0.3828823179139456,5.517590393571137,1-2,1,24,1,1.1999988555908203,0.1818532521494241,1.5197641849517822,0.0690372452099209,80.77723159235838,339.4346403795802,0.0538896132116471,0.0,1.4065942529354447,4.979999784794699,0.7018274453739164,3.158787655394854,19.30835358594274,12.806559516923684,1.5076924884022935,,0,0.5,0.3046589395971023,False,collision
head_on-M3_accel_zero-t10-a399a4388a,exp08-formal-20260728,sensitivity,head_on,M3_accel_zero,10,51,0.0998487538246284,5.286989144237444,1-2,1,26,1,1.299998760223389,0.2095551913013946,1.6003015041351318,0.0728011831184275,748.3260381490583,22516.278056260988,0.0600522193211488,0.0,1.376420157092242,4.849753521601196,2.530809786785352,11.725081357906456,77.66626438198375,12.674715443791564,6.127653494582153,,0,0.0,1.838720852590848,False,collision
head_on-M3_krep_high-t01-03e30571ba,exp08-formal-20260728,sensitivity,head_on,M3_krep_high,1,42,0.8833226540154063,5.506104527621426,1-2,0,11,2,0.549999475479126,0.002433297861267,1.8799245357513428,0.0854623302910273,14.316158767810704,30.66066801195083,0.0713043478260869,0.068695652173913,3.3742711842654454,18.00015279582641,0.8160646810524311,3.4716416257032163,20.28260420960088,12.94601826129232,1.5667059786439843,,0,0.0,0.3172491179977619,False,timeout
head_on-M3_krep_high-t02-ae4226cc76,exp08-formal-20260728,sensitivity,head_on,M3_krep_high,2,43,0.5615570051561406,4.798403598254986,1-2,1,29,2,1.4499986171722412,0.0835379872733548,1.9399116039276123,0.1580190382689399,49.582348991530885,183.61185915892617,0.1311228334589299,0.1296156744536548,3.3750115899915616,18.10548359285899,0.982092161987324,3.291810824076315,16.66582094268314,12.453893135203842,1.3382016981961489,4.059290885925293,0,1.0,0.244846986325357,False,collision
head_on-M3_krep_high-t03-94b78d8edc,exp08-formal-20260728,sensitivity,head_on,M3_krep_high,3,44,0.4030841416864881,5.501621243268482,1-2,1,20,2,0.9999990463256836,0.1257981387709583,2.020122528076172,0.0918386823904863,81.20358768380464,542.28074272088,0.0730434782608695,0.0643478260869565,3.3881479965960235,18.051751719043157,0.7962197175543492,3.5057130085054515,20.03712877174764,13.020940843952635,1.5388387837622008,,0,0.0,0.3887965052489612,False,collision
head_on-M3_krep_high-t04-7f4047561f,exp08-formal-20260728,sensitivity,head_on,M3_krep_high,4,45,0.7296847669488544,5.489716722608238,1-2,0,26,2,1.299998760223389,0.0314428029267869,2.21994686126709,0.100921198808052,24.527303271621587,66.61648352097022,0.0895652173913043,0.0878260869565217,3.3760334899031226,19.755541828187752,0.8473108383274685,3.4421040287665416,20.568479150287367,12.93811447098605,1.5897586310905305,,0,0.0,0.3939016171423478,False,timeout
head_on-M3_krep_high-t05-052bb9e397,exp08-formal-20260728,sensitivity,head_on,M3_krep_high,5,46,0.5502113540295462,4.865998018573269,1-2,1,28,2,1.399998664855957,0.1075646860711127,1.8400371074676516,0.1474820488270985,61.77877766276313,195.5749555278665,0.1216617210682492,0.1186943620178041,3.367394102204261,17.094427983315967,0.9548993480604332,3.3939711766349565,16.640691876800208,12.406711052639563,1.341265368895639,4.380129337310791,0,1.0,0.2511803240850222,False,collision
head_on-M3_krep_high-t06-635bf008d5,exp08-formal-20260728,sensitivity,head_on,M3_krep_high,6,47,0.4617941779725962,1.8720937183735176,1-2,1,58,3,2.8499972820281982,0.163309730655397,16.681325674057007,0.758312274146576,18.19487673392089,357.8215198523909,0.5069565217391304,0.3982608695652174,3.3340679023392625,62.44431757807753,3.572819608780649,13.13941315021629,63.55190983768503,12.867163267088156,4.939076975904951,,0,0.0,4.383166029927335,False,collision
head_on-M3_krep_high-t07-5e68489385,exp08-formal-20260728,sensitivity,head_on,M3_krep_high,7,48,0.7197606253192386,5.456243031144853,1-2,0,29,2,1.4499986171722412,0.0368396979987963,2.1400153636932373,0.0972900316715113,27.968508373953192,69.49406570262123,0.0852173913043478,0.0834782608695652,3.3759097798381688,19.352011512527344,0.819434820224973,3.383805161529192,20.081706767825217,12.977056872906198,1.5474777497317032,,0,0.5,0.3190678650302383,False,timeout
head_on-M3_krep_high-t08-cf1013db64,exp08-formal-20260728,sensitivity,head_on,M3_krep_high,8,49,0.8697347866147461,5.018576233463628,1-2,0,16,2,0.7999992370605469,0.0054105488645863,1.8600356578826904,0.1444691661751836,16.24557675280472,33.1456602359221,0.1182408074981975,0.1167988464311463,3.3587442738365576,17.338900893285093,0.9813336762555942,3.537385384241933,17.39833828328993,12.477029813588556,1.3944294870836689,4.738736629486084,0,1.0,0.2611689393594026,True,none
head_on-M3_krep_high-t09-a5b08c15da,exp08-formal-20260728,sensitivity,head_on,M3_krep_high,9,50,0.1972637975747939,4.746861236987083,1-2,1,29,1,1.4499986171722412,0.4480480620151494,1.820034503936768,0.1522375725039062,1099.5837119986634,5730.708312103638,0.1266409266409266,0.1235521235521235,3.3832253492293787,16.542350747787548,0.8975194731912502,2.9751418622479364,15.706321463743825,12.253744370346372,1.2817569054037528,3.8587818145751953,0,1.0,0.0802974046630103,False,collision
head_on-M3_krep_high-t10-ebcb8d3cb0,exp08-formal-20260728,sensitivity,head_on,M3_krep_high,10,51,0.2424673739045954,5.462681172412536,1-2,1,23,2,1.149998903274536,0.21541900359479,2.098151206970215,0.0953755782066207,268.7376987628459,2721.1497231198623,0.0842745438748914,0.0825369244135534,3.382215525690405,19.527336113501697,0.7969501357257038,3.3928788677150856,19.373720120338582,12.871128237277574,1.5052076059834518,,0,0.0,0.3916175298288937,False,collision
head_on-M3_krep_low-t01-af980a5e72,exp08-formal-20260728,sensitivity,head_on,M3_krep_low,1,42,0.4973043038155516,5.4390734230676046,1-2,1,23,1,1.149998903274536,0.1425788302124486,1.5400848388671875,0.0700084927071108,22.799330598191343,65.19476330897841,0.0495652173913043,0.0469565217391304,3.3565903006838367,13.0749854607964,0.7071156916914458,3.1294519605457847,18.668571834967523,12.895165505666805,1.447718668423727,,0,0.0,0.3191799511261205,False,collision
head_on-M3_krep_low-t02-259b438d1a,exp08-formal-20260728,sensitivity,head_on,M3_krep_low,2,43,0.2203283240099057,5.528901531808503,1-2,1,32,1,1.5999984741210938,0.2619765539150407,1.9201407432556152,0.0872874244761722,102.31210458695683,1008.3055059460391,0.0695652173913043,0.0513043478260869,3.395924368437359,16.871242434488476,0.7859750384750912,3.2712856748285906,19.92275212045663,13.002543339581354,1.5322196281253146,,0,0.0,0.3817421070638497,False,collision
head_on-M3_krep_low-t03-692fc221f9,exp08-formal-20260728,sensitivity,head_on,M3_krep_low,3,44,0.8473622424677236,5.527289129937574,1-2,0,12,2,0.5999994277954102,0.0053304526177275,1.5201103687286377,0.0691042813004848,3.758933441437952,8.937353398021768,0.0208695652173913,0.0121739130434782,3.258887418952645,9.593928976227138,0.7310723723797651,3.224978029918948,19.385514428062983,12.939005858846954,1.498222864997644,,0,0.0,0.3063522051827895,False,timeout
head_on-M3_krep_low-t04-af247184fb,exp08-formal-20260728,sensitivity,head_on,M3_krep_low,4,45,0.5885468207151366,5.223747518775515,1-2,1,18,1,0.8999991416931152,0.0564874389197398,1.16003155708313,0.0813647569751463,12.40558883735988,37.5925655546616,0.0563934426229508,0.0472131147540983,3.349978994354826,11.047627935275202,0.8969479977887377,3.210188696914715,21.732456073925675,12.482026151103458,1.741100027418581,6.800556898117065,0,1.0,0.2604551777009209,False,collision
