trial_id,candidate_id,scenario_id,signed_displacement_id,seed,omega_c_multiplier,omega_o_multiplier,formal_hard_pass,hard_failures,termination_reason,metric_extraction_success,zero_crossings_x,zero_crossings_y,zero_crossings_z,zero_crossings_max,zero_crossings_fail,post_rms_m,post_rms_x_m,post_rms_y_m,post_rms_z_m,post_rms_pass,post_p2p_x_m,post_p2p_y_m,post_p2p_z_m,post_p2p_max_m,post_p2p_pass,last_first_ratio,last_first_pass,tracking_rmse_m,tracking_rmse_pass,maximum_tracking_error_m,maximum_tracking_error_pass,final_error_m,final_error_pass,command_jerk_p99_5_mps3,command_jerk_threshold_mps3,command_jerk_fail,acceleration_saturation_ratio,mission_success,growing_oscillation_fail,roll_pitch_peak_deg,zero_crossings_cross_metric_only,zero_crossings_formal_only,counterfactual_pass_excluding_zero_crossings,other_hard_failure_excluding_zc_jerk,jerk_sample_count,jerk_samples_above_threshold,jerk_fraction_above_threshold,jerk_peak_dt_s,jerk_p99_5_equals_max,debug_dt_median_s,debug_dt_p95_s,debug_header_dt_median_s,odometry_dt_median_s,terminal_position_step_min_nonzero_m,terminal_position_repeat_fraction
C0A-v2-A1-SCREENING-A1-OC083-OO133-C0A-S-HX-3-NEG-X-3-D125-S41001,A1-OC083-OO133,C0A-S-HX-3,NEG_X_3,41001,0.83,1.33,0,ZERO_CROSSINGS,SUCCESS,1,7,5,23,23,1,0.04093669038517767,0.03945433661185098,0.009928387641895483,0.004538178163416605,1,0.15877366065979004,0.0462945681065321,0.020661354064941406,0.15877366065979004,1,0.17786817537918342,1,0.1068226828351499,1,0.18387292819977955,1,0.0042753699235618114,1,12.437009339983442,15.0,0,0.0,1,0,15.75811547084702,1,1,1,0,163,0,0.0,0.019964218139648438,1,0.019998908042907715,0.02003765106201172,0.01999950408935547,0.010967493057250977,6.027694325894117e-07,0.0
C0A-v2-A1-SCREENING-A1-OC083-OO133-C0A-S-HX-3-NEG-X-3-D125-S41002,A1-OC083-OO133,C0A-S-HX-3,NEG_X_3,41002,0.83,1.33,0,ZERO_CROSSINGS,SUCCESS,1,7,5,24,24,1,0.03817471737625649,0.03737438418545678,0.0065643871905443595,0.004168125997082339,1,0.1452770233154297,0.029787815175950527,0.017516493797302246,0.1452770233154297,1,0.18053367392787503,1,0.10899314933974162,1,0.1802214992248631,1,0.004689623136073351,1,12.427889886905243,15.0,0,0.0,1,0,16.3736245067273,1,1,1,0,163,0,0.0,0.019989728927612305,1,0.01999950408935547,0.020045828819274903,0.01999974250793457,0.010509371757507324,2.1457672119140625e-06,0.0
C0A-v2-A1-SCREENING-A1-OC083-OO133-C0A-S-HX-3-NEG-X-3-D125-S41003,A1-OC083-OO133,C0A-S-HX-3,NEG_X_3,41003,0.83,1.33,0,ZERO_CROSSINGS,SUCCESS,1,5,5,25,25,1,0.044418232797129406,0.043925451912437595,0.005032033553010433,0.004267636046981037,1,0.17581486701965332,0.021902711130678654,0.018465161323547363,0.17581486701965332,1,0.1357930079681813,1,0.10843538127440493,1,0.1829317550903482,1,0.008620948530733585,1,12.820346567392018,15.0,0,0.0,1,0,16.2886374218208,1,1,1,0,163,0,0.0,0.0199739933013916,1,0.020000815391540527,0.020042192935943604,0.01999962329864502,0.008561968803405762,1.3778917491436005e-06,0.0
C0A-v2-A1-SCREENING-A1-OC083-OO133-C0A-S-HX-3-POS-X-3-D125-S41001,A1-OC083-OO133,C0A-S-HX-3,POS_X_3,41001,0.83,1.33,0,CAMPAIGN_INTERRUPTED;PROCESS_CRASH,CAMPAIGN_INTERRUPTED,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0A-v2-A1-SCREENING-A1-OC083-OO133-C0A-S-HX-3-POS-X-3-D125-S41002,A1-OC083-OO133,C0A-S-HX-3,POS_X_3,41002,0.83,1.33,0,ZERO_CROSSINGS,SUCCESS,1,5,4,22,22,1,0.048435765104752296,0.047424955470338426,0.008908154920201704,0.0041882831610150035,1,0.1921069622039795,0.03622185345739126,0.016913771629333496,0.1921069622039795,1,0.19817423865876455,1,0.11368899781003815,1,0.1891049931024559,1,0.008801456540822983,1,11.60713977724506,15.0,0,0.0,1,0,16.794275667838406,1,1,1,0,163,0,0.0,0.019993305206298828,1,0.019999027252197266,0.020047688484191896,0.01999974250793457,0.010344147682189941,1.1515221558511257e-06,0.0
C0A-v2-A1-SCREENING-A1-OC083-OO133-C0A-S-HX-3-POS-X-3-D125-S41003,A1-OC083-OO133,C0A-S-HX-3,POS_X_3,41003,0.83,1.33,0,ZERO_CROSSINGS,SUCCESS,1,5,3,23,23,1,0.04218860271684922,0.04033616394108461,0.011650430441898318,0.0041399937483734255,1,0.15519237518310547,0.04843457601964474,0.01619255542755127,0.15519237518310547,1,0.21621974236750655,1,0.10687664971290399,1,0.17052691551719348,1,0.00875354465097189,1,10.970243155522184,15.0,0,0.0,1,0,16.0204091693062,1,1,1,0,163,0,0.0,0.019995689392089844,1,0.01999974250793457,0.020052015781402588,0.020000696182250977,0.010636568069458008,1.4100223779678345e-06,0.0
C0A-v2-A1-SCREENING-A1-OC083-OO133-C0A-S-VU-2-POS-Z-2-D125-S41001,A1-OC083-OO133,C0A-S-VU-2,POS_Z_2,41001,0.83,1.33,0,ZERO_CROSSINGS,SUCCESS,1,6,5,12,12,1,0.0161405640992418,0.003652601114902988,0.0025451902573950984,0.015514455230229767,1,0.013697776477783918,0.009735263884067535,0.07289910316467285,0.07289910316467285,1,0.4314499343542667,1,0.032478033735564855,1,0.06108729406110051,1,0.0018818984972313046,1,14.610938838191537,15.0,0,0.0,1,0,0.4166706506225272,1,1,1,0,143,0,0.0,0.020007848739624023,1,0.019999980926513672,0.020057690143585206,0.01999962329864502,0.010228633880615234,9.401701390743256e-07,0.0
C0A-v2-A1-SCREENING-A1-OC083-OO133-C0A-S-VU-2-POS-Z-2-D125-S41002,A1-OC083-OO133,C0A-S-VU-2,POS_Z_2,41002,0.83,1.33,0,ZERO_CROSSINGS,SUCCESS,1,4,5,10,10,1,0.016324034773881124,0.004360366688305287,0.003620140360797333,0.01530868699172217,1,0.015792669262737036,0.012394340708851814,0.06787943840026855,0.06787943840026855,1,0.3242786363940012,1,0.03344002775673778,1,0.06470980876333235,1,0.005160364788025618,1,11.7805156314423,15.0,0,0.0,1,0,0.7007166043391541,1,1,1,0,143,0,0.0,0.02012920379638672,1,0.019999265670776367,0.02004413604736328,0.01999843120574951,0.009722113609313965,5.797483026981354e-08,0.0
C0A-v2-A1-SCREENING-A1-OC083-OO133-C0A-S-VU-2-POS-Z-2-D125-S41003,A1-OC083-OO133,C0A-S-VU-2,POS_Z_2,41003,0.83,1.33,0,ZERO_CROSSINGS,SUCCESS,1,8,3,10,10,1,0.016073598125424245,0.00279170385456779,0.002034608927037695,0.01569800346541086,1,0.010664328234270215,0.007113513071089983,0.07370400428771973,0.07370400428771973,1,0.37744295071135014,1,0.03111481439914439,1,0.05996870789942464,1,0.00306911114603281,1,13.318664842041995,15.0,0,0.0,1,0,0.39666558017602876,1,1,1,0,143,0,0.0,0.01999044418334961,1,0.019998550415039062,0.02005913257598877,0.01999807357788086,0.010633587837219238,2.561137080192566e-07,0.0013386880856760374
C0A-v2-A1-SCREENING-A1-OC100-OO067-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41001,A1-OC100-OO067,C0A-S-DIAG-1,POS_X2_Y2_Z1,41001,1.0,0.67,0,ZERO_CROSSINGS,SUCCESS,1,3,4,12,12,1,0.0896143924421269,0.05674971798043336,0.06864477920032223,0.009904702441356746,1,0.23723173141479492,0.2748236656188965,0.04379701614379883,0.2748236656188965,1,0.3582320169193807,1,0.16032829910734558,1,0.24959570412703172,1,0.01083221286535263,1,7.09350102811521,15.0,0,0.0,1,0,10.811458454878457,1,1,1,0,163,0,0.0,0.019987106323242188,1,0.01999974250793457,0.020034396648406984,0.019999384880065918,0.009820222854614258,1.9073486328125e-06,0.0
C0A-v2-A1-SCREENING-A1-OC100-OO067-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41002,A1-OC100-OO067,C0A-S-DIAG-1,POS_X2_Y2_Z1,41002,1.0,0.67,0,ZERO_CROSSINGS,SUCCESS,1,3,4,12,12,1,0.09278969016363915,0.05971074724184647,0.07035717280803709,0.00971707255012972,1,0.2466639280319214,0.2611849308013916,0.044013261795043945,0.2611849308013916,1,0.43898122250096394,1,0.1527854965506131,1,0.2374641074539154,1,0.00767882913351059,1,6.964527616023899,15.0,0,0.0,1,0,9.833519474278084,1,1,1,0,163,0,0.0,0.020066022872924805,1,0.019998788833618164,0.020073974132537843,0.019998908042907715,0.011472940444946289,1.7881393432617188e-06,0.0
C0A-v2-A1-SCREENING-A1-OC100-OO067-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41003,A1-OC100-OO067,C0A-S-DIAG-1,POS_X2_Y2_Z1,41003,1.0,0.67,0,ZERO_CROSSINGS,SUCCESS,1,3,4,12,12,1,0.09204146777827858,0.054837201724205614,0.07323636744953307,0.010047267321796892,1,0.22362589836120605,0.27432501316070557,0.047988176345825195,0.27432501316070557,1,0.3649486888755838,1,0.15351366803802705,1,0.23808156750472803,1,0.007284597028046846,1,7.018463649438054,15.0,0,0.0,1,0,10.373493704480666,1,1,1,0,163,0,0.0,0.01997971534729004,1,0.01999974250793457,0.02003723382949829,0.019999265670776367,0.010472774505615234,8.344650268554688e-06,0.0
C0A-v2-A1-SCREENING-A1-OC100-OO067-C0A-S-HX-3-NEG-X-3-D125-S41001,A1-OC100-OO067,C0A-S-HX-3,NEG_X_3,41001,1.0,0.67,0,ZERO_CROSSINGS,SUCCESS,1,3,1,20,20,1,0.08389838740333772,0.08068202233261848,0.022023569552706103,0.006656805942530165,1,0.32592082023620605,0.06478554848581553,0.03319823741912842,0.32592082023620605,1,0.34367741741145214,1,0.18092117642967062,1,0.28299824852475,1,0.0176644716411829,1,7.800149794224943,15.0,0,0.0,1,0,14.590216803351067,1,1,1,0,163,0,0.0,0.019992351531982422,1,0.020000576972961426,0.020052433013916016,0.019999265670776367,0.011321783065795898,3.579945769160986e-06,0.0
C0A-v2-A1-SCREENING-A1-OC100-OO067-C0A-S-HX-3-NEG-X-3-D125-S41002,A1-OC100-OO067,C0A-S-HX-3,NEG_X_3,41002,1.0,0.67,0,ZERO_CROSSINGS,SUCCESS,1,3,1,21,21,1,0.08515055974227947,0.08122400983476183,0.02461942730802724,0.006867448566300101,1,0.32866668701171875,0.07428890280425549,0.03770756721496582,0.32866668701171875,1,0.3673625020556161,1,0.17882833624200098,1,0.27424835497785255,1,0.008732994087040424,1,7.325052199018583,15.0,0,0.0,1,0,14.500294494393138,1,1,1,0,163,0,0.0,0.020033836364746094,1,0.01999831199645996,0.020049643516540528,0.019998550415039062,0.01141965389251709,1.9073486328125e-06,0.0
C0A-v2-A1-SCREENING-A1-OC100-OO067-C0A-S-HX-3-NEG-X-3-D125-S41003,A1-OC100-OO067,C0A-S-HX-3,NEG_X_3,41003,1.0,0.67,0,ZERO_CROSSINGS,SUCCESS,1,3,1,19,19,1,0.08615004586134478,0.08326524208713765,0.020811864787741177,0.007456282326934309,1,0.346238374710083,0.06071200594305992,0.04118382930755615,0.346238374710083,1,0.407145557100072,1,0.18030903525337638,1,0.2696942928112771,1,0.003015662543475628,1,6.67766431067358,15.0,0,0.0,1,0,14.596028981920092,1,1,1,0,163,0,0.0,0.01997685432434082,1,0.020000338554382324,0.02004743814468384,0.020000457763671875,0.009746909141540527,4.182569682598114e-06,0.0
C0A-v2-A1-SCREENING-A1-OC100-OO067-C0A-S-HX-3-POS-X-3-D125-S41001,A1-OC100-OO067,C0A-S-HX-3,POS_X_3,41001,1.0,0.67,0,ZERO_CROSSINGS,SUCCESS,1,3,1,21,21,1,0.08586400632302832,0.08053871697505141,0.02926987752207655,0.005423736691271591,1,0.31323909759521484,0.09069834090769291,0.022507786750793457,0.31323909759521484,1,0.4271574932857252,1,0.16763067170235546,1,0.2513338853176482,1,0.013893750496208668,1,6.138767014068272,15.0,0,0.0,1,0,14.32436505107629,1,1,1,0,163,0,0.0,0.02005290985107422,1,0.019999980926513672,0.0200508713722229,0.020000457763671875,0.009332656860351562,1.6903504729270935e-06,0.0
C0A-v2-A1-SCREENING-A1-OC100-OO067-C0A-S-HX-3-POS-X-3-D125-S41002,A1-OC100-OO067,C0A-S-HX-3,POS_X_3,41002,1.0,0.67,0,ZERO_CROSSINGS,SUCCESS,1,3,3,21,21,1,0.08859562812718108,0.0835751511731778,0.028716517738310344,0.00630404938238476,1,0.33908891677856445,0.08671123441308737,0.03520822525024414,0.33908891677856445,1,0.4051507790238024,1,0.1782018742433755,1,0.26381357084732543,1,0.01390878576785326,1,6.744209846382919,15.0,0,0.0,1,0,14.558129551423962,1,1,1,0,163,0,0.0,0.02002692222595215,1,0.020000219345092773,0.020045530796051026,0.01999950408935547,0.011435270309448242,6.463378667831421e-07,0.0
C0A-v2-A1-SCREENING-A1-OC100-OO067-C0A-S-HX-3-POS-X-3-D125-S41003,A1-OC100-OO067,C0A-S-HX-3,POS_X_3,41003,1.0,0.67,0,ZERO_CROSSINGS,SUCCESS,1,3,3,20,20,1,0.08940125388782838,0.08549794730626159,0.025420883774595133,0.006038532209915871,1,0.3347446918487549,0.07481137104332447,0.028330326080322266,0.3347446918487549,1,0.4613017548236124,1,0.17325537390661322,1,0.25861697402967415,1,0.005607936065644026,1,7.189277968390398,15.0,0,0.0,1,0,14.01493833036338,1,1,1,0,163,0,0.0,0.019997119903564453,1,0.019999027252197266,0.020038366317749023,0.020000219345092773,0.011558175086975098,3.0314549803733826e-07,0.0
C0A-v2-A1-SCREENING-A1-OC100-OO067-C0A-S-VU-2-POS-Z-2-D125-S41001,A1-OC100-OO067,C0A-S-VU-2,POS_Z_2,41001,1.0,0.67,0,ZERO_CROSSINGS,SUCCESS,1,2,8,4,8,1,0.02927603888139244,0.007282831484661905,0.003096038385428918,0.028186191024449716,1,0.023375988006591797,0.013596122153103352,0.1310265064239502,0.1310265064239502,1,0.3316255552088928,1,0.06358238651095673,1,0.11079377946407541,1,0.0036352553870528936,1,4.665788788630435,15.0,0,0.0,1,0,0.4337143984893496,1,1,1,0,143,0,0.0,0.019964933395385742,1,0.020000338554382324,0.02004302740097046,0.020000219345092773,0.009107589721679688,5.30504621565342e-07,0.0
C0A-v2-A1-SCREENING-A1-OC100-OO067-C0A-S-VU-2-POS-Z-2-D125-S41002,A1-OC100-OO067,C0A-S-VU-2,POS_Z_2,41002,1.0,0.67,0,ZERO_CROSSINGS,SUCCESS,1,4,8,4,8,1,0.029235951788563187,0.006980383748934468,0.003102053211197779,0.028220424971564483,1,0.02681780233979225,0.013872127048671246,0.13291287422180176,0.13291287422180176,1,0.31750545458465573,1,0.06482988752411116,1,0.1132558240412024,1,0.007513631135225296,1,4.755406724533878,15.0,0,0.0,1,0,0.4625760475821466,1,1,1,0,143,0,0.0,0.019975900650024414,1,0.019999980926513672,0.020043396949768068,0.01999986171722412,0.0112457275390625,8.754432201385498e-07,0.0
C0A-v2-A1-SCREENING-A1-OC100-OO067-C0A-S-VU-2-POS-Z-2-D125-S41003,A1-OC100-OO067,C0A-S-VU-2,POS_Z_2,41003,1.0,0.67,1,,SUCCESS,1,4,6,6,6,0,0.02920501560737288,0.005486278452097712,0.0055374654189054425,0.028145517620171208,1,0.02044739155098796,0.02094650361686945,0.1372852325439453,0.1372852325439453,1,0.3304226955200506,1,0.06315913823992864,1,0.11534645927730172,1,0.007240292150527239,1,6.141988557200307,15.0,0,0.0,1,0,0.4372190526616421,0,0,1,0,143,0,0.0,0.019971370697021484,1,0.019998788833618164,0.020044827461242677,0.019997596740722656,0.01108407974243164,3.7241261452436447e-07,0.0
C0A-v2-A1-SCREENING-A1-OC100-OO083-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41001,A1-OC100-OO083,C0A-S-DIAG-1,POS_X2_Y2_Z1,41001,1.0,0.83,0,ZERO_CROSSINGS,SUCCESS,1,4,4,12,12,1,0.08637736657284731,0.05667993097914426,0.06450583655621164,0.009350504288154194,1,0.23651278018951416,0.23463094234466553,0.046346426010131836,0.23651278018951416,1,0.24516010337364463,1,0.14883800852880305,1,0.21522716918496124,1,0.025707747787237167,1,8.408554006674049,15.0,0,0.0,1,0,10.611905117432448,1,1,1,0,163,0,0.0,0.020004749298095703,1,0.01999843120574951,0.02004433870315552,0.01999831199645996,0.010660648345947266,2.6226043701171875e-06,0.0
C0A-v2-A1-SCREENING-A1-OC100-OO083-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41002,A1-OC100-OO083,C0A-S-DIAG-1,POS_X2_Y2_Z1,41002,1.0,0.83,0,ZERO_CROSSINGS,SUCCESS,1,4,4,14,14,1,0.08039764043949421,0.05166662857757816,0.06107014694550802,0.008048430388518964,1,0.2250422239303589,0.22154879570007324,0.0385584831237793,0.2250422239303589,1,0.2299408711285791,1,0.13793470131515856,1,0.20258773997732565,1,0.03332480415701866,1,7.893913507580251,15.0,0,0.0,1,0,10.283478854811317,1,1,1,0,163,0,0.0,0.01996636390686035,1,0.019998788833618164,0.02004408836364746,0.019999265670776367,0.010804891586303711,9.059906005859375e-06,0.0
C0A-v2-A1-SCREENING-A1-OC100-OO083-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41003,A1-OC100-OO083,C0A-S-DIAG-1,POS_X2_Y2_Z1,41003,1.0,0.83,0,ZERO_CROSSINGS,SUCCESS,1,4,4,14,14,1,0.09078293263649147,0.060217313999076205,0.06750875570752228,0.007614713102966295,1,0.25151968002319336,0.24391484260559082,0.034950971603393555,0.25151968002319336,1,0.250216839060491,1,0.15129086451609383,1,0.22398518938890108,1,0.030075306072831154,1,7.779848723934051,15.0,0,0.0,1,0,10.77820841930947,1,1,1,0,163,0,0.0,0.01988530158996582,1,0.019998550415039062,0.02005293369293213,0.019998788833618164,0.009352326393127441,2.384185791015625e-07,0.0
C0A-v2-A1-SCREENING-A1-OC100-OO083-C0A-S-HX-3-NEG-X-3-D125-S41001,A1-OC100-OO083,C0A-S-HX-3,NEG_X_3,41001,1.0,0.83,0,ZERO_CROSSINGS,SUCCESS,1,4,3,17,17,1,0.07867773226302624,0.07582639255005665,0.020023117175703823,0.006294324861745448,1,0.27706241607666016,0.08651323057711124,0.027689814567565918,0.27706241607666016,1,0.26895182353367925,1,0.14821031795918277,1,0.22771124851040656,1,0.02941254712641239,1,7.706671367759541,15.0,0,0.0,1,0,15.102504919988347,1,1,1,0,163,0,0.0,0.020005464553833008,1,0.020000576972961426,0.020042896270751953,0.019999980926513672,0.010514259338378906,1.3597309589385986e-07,0.0
C0A-v2-A1-SCREENING-A1-OC100-OO083-C0A-S-HX-3-NEG-X-3-D125-S41002,A1-OC100-OO083,C0A-S-HX-3,NEG_X_3,41002,1.0,0.83,0,ZERO_CROSSINGS,SUCCESS,1,4,3,18,18,1,0.08000496529662397,0.07519778549820665,0.02649899087386157,0.0066250291279894595,1,0.2811100482940674,0.11177233420312405,0.02992105484008789,0.2811100482940674,1,0.2676401005716238,1,0.16641974661854766,1,0.24414553132647082,1,0.03221976011991501,1,9.130946467089776,15.0,0,0.0,1,0,15.658871966599692,1,1,1,0,163,0,0.0,0.020017147064208984,1,0.02000129222869873,0.0200417160987854,0.020000457763671875,0.011106610298156738,5.788169801235199e-07,0.0
C0A-v2-A1-SCREENING-A1-OC100-OO083-C0A-S-HX-3-NEG-X-3-D125-S41003,A1-OC100-OO083,C0A-S-HX-3,NEG_X_3,41003,1.0,0.83,0,ZERO_CROSSINGS,SUCCESS,1,4,3,21,21,1,0.07184126916724178,0.06859863072045871,0.0206973168072178,0.0051977779694676995,1,0.2584209442138672,0.09324339404702187,0.021257877349853516,0.2584209442138672,1,0.2276349352008395,1,0.16207020078033046,1,0.23761007230200168,1,0.021426662802696228,1,7.863431017856869,15.0,0,0.0,1,0,15.419791726301733,1,1,1,0,163,0,0.0,0.020015239715576172,1,0.01999807357788086,0.020054376125335692,0.01999807357788086,0.009588360786437988,9.313225746154785e-09,0.0
C0A-v2-A1-SCREENING-A1-OC100-OO083-C0A-S-HX-3-POS-X-3-D125-S41001,A1-OC100-OO083,C0A-S-HX-3,POS_X_3,41001,1.0,0.83,0,ZERO_CROSSINGS,SUCCESS,1,4,3,21,21,1,0.08493425611111417,0.07413796646670721,0.04112634073342074,0.005100381084615889,1,0.2681009769439697,0.14029207825660706,0.022510290145874023,0.2681009769439697,1,0.25571061790285843,1,0.15567272423393552,1,0.22800835382743673,1,0.037320513278245926,1,8.61364255376451,15.0,0,0.0,1,0,14.948286714965658,1,1,1,0,163,0,0.0,0.01996135711669922,1,0.01999843120574951,0.02004767656326294,0.01999986171722412,0.009848356246948242,1.1920928955078125e-07,0.0
C0A-v2-A1-SCREENING-A1-OC100-OO083-C0A-S-HX-3-POS-X-3-D125-S41002,A1-OC100-OO083,C0A-S-HX-3,POS_X_3,41002,1.0,0.83,0,ZERO_CROSSINGS,SUCCESS,1,4,3,21,21,1,0.09076159944167682,0.08270128906308777,0.03703465078453729,0.005157456910373529,1,0.2935936450958252,0.12697858735919,0.018808484077453613,0.2935936450958252,1,0.2516578572104898,1,0.16618411850127054,1,0.24461609625377814,1,0.040290188044309616,1,8.489226376236944,15.0,0,0.0,1,0,15.274893384120775,1,1,1,0,163,0,0.0,0.019998550415039062,1,0.019998669624328613,0.020047211647033693,0.019997835159301758,0.010995268821716309,3.814697265625e-06,0.0
C0A-v2-A1-SCREENING-A1-OC100-OO083-C0A-S-HX-3-POS-X-3-D125-S41003,A1-OC100-OO083,C0A-S-HX-3,POS_X_3,41003,1.0,0.83,0,ZERO_CROSSINGS,SUCCESS,1,4,3,22,22,1,0.08521829458171155,0.07604004442459357,0.038103132779557056,0.005312310957073479,1,0.26649975776672363,0.13234011456370354,0.019025206565856934,0.26649975776672363,1,0.24428097113197556,1,0.16218275294395496,1,0.24292668291787312,1,0.03671836853027344,1,7.801973554641947,15.0,0,0.0,1,0,15.395723574641137,1,1,1,0,163,0,0.0,0.02001643180847168,1,0.01999831199645996,0.020045340061187744,0.019999265670776367,0.010134458541870117,6.146728992462158e-08,0.0
C0A-v2-A1-SCREENING-A1-OC100-OO083-C0A-S-VU-2-POS-Z-2-D125-S41001,A1-OC100-OO083,C0A-S-VU-2,POS_Z_2,41001,1.0,0.83,1,,SUCCESS,1,3,4,4,4,0,0.0240933407467108,0.008508104953799674,0.004581154725744251,0.022070664688926683,1,0.027251895517110825,0.01828634086996317,0.1016850471496582,0.1016850471496582,1,0.332097500996746,1,0.04880844554852871,1,0.0891390565889589,1,0.008700907230377197,1,5.966185380732172,15.0,0,0.0,1,0,0.5111895683813327,0,0,1,0,143,0,0.0,0.019993066787719727,1,0.020000219345092773,0.020037662982940675,0.01999974250793457,0.00812387466430664,1.3280659914016724e-06,0.0
C0A-v2-A1-SCREENING-A1-OC100-OO083-C0A-S-VU-2-POS-Z-2-D125-S41002,A1-OC100-OO083,C0A-S-VU-2,POS_Z_2,41002,1.0,0.83,1,,SUCCESS,1,3,3,4,4,0,0.02279176073127702,0.007064532455002443,0.002678850498567938,0.02150303463305402,1,0.02500996459275484,0.010997590608894825,0.09486818313598633,0.09486818313598633,1,0.35494559657239705,1,0.049874530327541085,1,0.09173091111839708,1,0.009883147664368153,1,9.639053723885654,15.0,0,0.0,1,0,0.5463900483766878,0,0,1,0,143,0,0.0,0.020003318786621094,1,0.01999831199645996,0.020073533058166504,0.020000219345092773,0.008020162582397461,6.483169272542e-07,0.0
C0A-v2-A1-SCREENING-A1-OC100-OO083-C0A-S-VU-2-POS-Z-2-D125-S41003,A1-OC100-OO083,C0A-S-VU-2,POS_Z_2,41003,1.0,0.83,1,,SUCCESS,1,5,4,4,5,0,0.0234720652937946,0.007550807357726614,0.003533907364209115,0.021941619268956585,1,0.026292938739061356,0.013444329146295786,0.09961700439453125,0.09961700439453125,1,0.2921253311431736,1,0.04909663896465738,1,0.08909555418480587,1,0.008954348973929882,1,5.730884518571552,15.0,0,0.0,1,0,0.5722893094810264,0,0,1,0,143,0,0.0,0.019993066787719727,1,0.01999950408935547,0.020056962966918945,0.019999146461486816,0.010378360748291016,1.1920928955078125e-06,0.0013386880856760374
C0A-v2-A1-SCREENING-A1-OC100-OO100-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41001,A1-OC100-OO100,C0A-S-DIAG-1,POS_X2_Y2_Z1,41001,1.0,1.0,0,ZERO_CROSSINGS,SUCCESS,1,4,4,18,18,1,0.06812798258350608,0.046537305105820305,0.04926324838219129,0.006988104408266099,1,0.20125293731689453,0.1899852752685547,0.03274679183959961,0.20125293731689453,1,0.14609799167246007,1,0.12180299422655497,1,0.19562572964658764,1,0.01219001691788435,1,9.88815940684423,15.0,0,0.0,1,0,10.724292268977068,1,1,1,0,163,0,0.0,0.020020484924316406,1,0.020000219345092773,0.020064032077789305,0.019998908042907715,0.01148676872253418,5.4836273193359375e-06,0.0
C0A-v2-A1-SCREENING-A1-OC100-OO100-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41002,A1-OC100-OO100,C0A-S-DIAG-1,POS_X2_Y2_Z1,41002,1.0,1.0,0,ZERO_CROSSINGS,SUCCESS,1,4,4,14,14,1,0.06322383540527639,0.04851257258223924,0.03984602999645484,0.007488495064301649,1,0.18962478637695312,0.14786839485168457,0.034253597259521484,0.18962478637695312,1,0.17421683380976682,1,0.11797784692297857,1,0.1769795101810483,1,0.008845394477248192,1,9.992950131797386,15.0,0,0.0,1,0,10.759747774709325,1,1,1,0,163,0,0.0,0.02001047134399414,1,0.019999384880065918,0.020043909549713135,0.01999962329864502,0.01096653938293457,4.76837158203125e-07,0.0
C0A-v2-A1-SCREENING-A1-OC100-OO100-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41003,A1-OC100-OO100,C0A-S-DIAG-1,POS_X2_Y2_Z1,41003,1.0,1.0,0,ZERO_CROSSINGS,SUCCESS,1,4,4,20,20,1,0.06797251754638423,0.043320205795999246,0.05193232954488035,0.0068305240961241435,1,0.19589340686798096,0.19787061214447021,0.027477741241455078,0.19787061214447021,1,0.22184395931443915,1,0.12445311206478774,1,0.18381606960387134,1,0.015430017374455929,1,10.83932030870989,15.0,0,0.0,1,0,10.738508207007293,1,1,1,0,163,0,0.0,0.01999807357788086,1,0.020000338554382324,0.020026981830596924,0.020000219345092773,0.01133584976196289,2.2649765014648438e-06,0.0
C0A-v2-A1-SCREENING-A1-OC100-OO100-C0A-S-HX-3-NEG-X-3-D125-S41001,A1-OC100-OO100,C0A-S-HX-3,NEG_X_3,41001,1.0,1.0,0,ZERO_CROSSINGS,SUCCESS,1,4,3,23,23,1,0.06741308368172103,0.06476496182699992,0.01839178090963063,0.0034301553897904745,1,0.25081396102905273,0.0877244807779789,0.015935778617858887,0.25081396102905273,1,0.1990043068624195,1,0.12363457698809649,1,0.1922489561556318,1,0.01022760383784771,1,9.303488933910677,15.0,0,0.0,1,0,14.841298851366384,1,1,1,0,163,0,0.0,0.019978761672973633,1,0.020000219345092773,0.020041251182556154,0.019999980926513672,0.010248899459838867,2.2582244127988815e-06,0.0
