trial_id,candidate_id,scenario_id,seed,axis,event_index,zero_crossings_cross_metric_only,left_index,right_index,time_s,bracket_dt_s,target_relative_interpolated_abs_m,target_relative_bracket_near_abs_m,target_relative_bracket_max_abs_m,centered_bracket_near_abs_m,centered_bracket_max_abs_m
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-NEG-X-3-D125-S41001,A1-OC067-OO067,C0A-S-HX-3,41001,z,8,1,124,125,2.4896088776869214,0.020011186599731445,0.005720040321350098,0.004684925079345703,0.006118297576904297,0.0003982572555541993,0.0010351152420043945
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-NEG-X-3-D125-S41001,A1-OC067-OO067,C0A-S-HX-3,41001,z,9,1,135,136,2.7129128584513027,0.019997835159301758,0.005720040321350098,0.005301237106323242,0.006240129470825195,0.0004188032150268554,0.0005200891494750977
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-NEG-X-3-D125-S41001,A1-OC067-OO067,C0A-S-HX-3,41001,z,10,1,145,146,2.91075919573446,0.019983291625976562,0.005720040321350098,0.005117535591125488,0.006027698516845703,0.00030765819549560553,0.0006025047302246093
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-NEG-X-3-D125-S41001,A1-OC067-OO067,C0A-S-HX-3,41001,z,11,1,155,156,3.1161290267480157,0.020023345947265625,0.005720040321350098,0.005151510238647461,0.006090044975280762,0.0003700046539306641,0.0005685300827026367
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-NEG-X-3-D125-S41001,A1-OC067-OO067,C0A-S-HX-3,41001,z,12,1,164,165,3.295321288653989,0.020008325576782227,0.005720040321350098,0.00493466854095459,0.0067408084869384766,0.0007853717803955078,0.001020768165588379
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-NEG-X-3-D125-S41001,A1-OC067-OO067,C0A-S-HX-3,41001,z,13,1,176,177,3.529908783945658,0.02006697654724121,0.005720040321350098,0.005231261253356934,0.0068814754486083984,0.000488779067993164,0.0011614351272583008
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-NEG-X-3-D125-S41001,A1-OC067-OO067,C0A-S-HX-3,41001,z,14,1,184,185,3.6856385875242093,0.02005767822265625,0.005720040321350098,0.0039365291595458984,0.005882859230041504,0.0001628189086914063,0.0017835111618041992
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-NEG-X-3-D125-S41001,A1-OC067-OO067,C0A-S-HX-3,41001,z,15,1,197,198,3.9560110736772076,0.020006418228149414,0.005720040321350098,0.00493168830871582,0.006244063377380371,0.0005240230560302735,0.0007883520126342773
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-NEG-X-3-D125-S41001,A1-OC067-OO067,C0A-S-HX-3,41001,z,16,1,203,204,4.06988343467177,0.020003557205200195,0.005720040321350098,0.00475311279296875,0.006120562553405762,0.0004005222320556641,0.0009669275283813476
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-NEG-X-3-D125-S41001,A1-OC067-OO067,C0A-S-HX-3,41001,z,17,1,216,217,4.332180608806171,0.01999378204345703,0.005720040321350098,0.004962444305419922,0.006812453269958496,0.0007575960159301757,0.0010924129486083985
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-NEG-X-3-D125-S41001,A1-OC067-OO067,C0A-S-HX-3,41001,z,18,1,224,225,4.495289441319455,0.020017147064208984,0.005720040321350098,0.0049266815185546875,0.006753206253051758,0.0007933588027954101,0.0010331659317016602
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-NEG-X-3-D125-S41001,A1-OC067-OO067,C0A-S-HX-3,41001,z,19,1,237,238,4.744138343966099,0.01999664306640625,0.005720040321350098,0.005712985992431641,0.007050275802612305,7.054328918456969e-06,0.001330235481262207
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-NEG-X-3-D125-S41001,A1-OC067-OO067,C0A-S-HX-3,41001,z,20,1,243,244,4.880906653119668,0.019994735717773438,0.005720040321350098,0.00550389289855957,0.006918549537658691,0.00021614742279052728,0.0011985092163085938
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-NEG-X-3-D125-S41002,A1-OC067-OO067,C0A-S-HX-3,41002,x,1,0,28,29,0.5642486585784634,0.019982576370239258,0.058936171531677246,0.05176210403442383,0.05899167060852051,5.549907684326144e-05,0.007174067497253418
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-NEG-X-3-D125-S41002,A1-OC067-OO067,C0A-S-HX-3,41002,x,2,0,103,104,2.080519472324337,0.01993560791015625,0.058936171531677246,0.05704212188720703,0.05934572219848633,0.00040955066680908175,0.0018940496444702151
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-NEG-X-3-D125-S41002,A1-OC067-OO067,C0A-S-HX-3,41002,x,3,0,211,212,4.231414460081472,0.020013093948364258,0.058936171531677246,0.05834150314331055,0.0592806339263916,0.0003444623947143552,0.0005946683883666995
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-NEG-X-3-D125-S41002,A1-OC067-OO067,C0A-S-HX-3,41002,y,1,0,90,91,1.8197353828630143,0.019987821578979492,0.0019073840314522386,0.0016536503098905087,0.00197782414034009,7.044010888785117e-05,0.00025373372156173
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-NEG-X-3-D125-S41002,A1-OC067-OO067,C0A-S-HX-3,41002,z,1,0,2,3,0.055412335717197586,0.019991159439086914,0.0054713449478149415,0.003964543342590332,0.00661158561706543,0.0011402406692504882,0.0015068016052246095
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-NEG-X-3-D125-S41002,A1-OC067-OO067,C0A-S-HX-3,41002,z,2,0,3,4,0.07646601085665322,0.02000904083251953,0.0054713449478149415,0.0047779083251953125,0.00661158561706543,0.000693436622619629,0.0011402406692504882
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-NEG-X-3-D125-S41002,A1-OC067-OO067,C0A-S-HX-3,41002,z,3,0,19,20,0.39774742694636744,0.020102739334106445,0.0054713449478149415,0.004514575004577637,0.0059185028076171875,0.000447157859802246,0.0009567699432373048
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-NEG-X-3-D125-S41002,A1-OC067-OO067,C0A-S-HX-3,41002,z,4,0,50,51,1.0092337876856035,0.019962549209594727,0.0054713449478149415,0.004840850830078125,0.005690932273864746,0.0002195873260498046,0.0006304941177368165
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-NEG-X-3-D125-S41002,A1-OC067-OO067,C0A-S-HX-3,41002,z,5,0,57,58,1.1542745265854415,0.020003795623779297,0.0054713449478149415,0.005144357681274414,0.00578618049621582,0.0003148355484008788,0.00032698726654052743
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-NEG-X-3-D125-S41002,A1-OC067-OO067,C0A-S-HX-3,41002,z,6,0,68,69,1.3802973472016915,0.020026445388793945,0.0054713449478149415,0.005270600318908691,0.006322741508483887,0.0002007446289062501,0.0008513965606689452
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-NEG-X-3-D125-S41002,A1-OC067-OO067,C0A-S-HX-3,41002,z,7,0,76,77,1.5316115046279146,0.019977331161499023,0.0054713449478149415,0.0051316022872924805,0.006035923957824707,0.00033974266052246103,0.0005645790100097655
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-NEG-X-3-D125-S41002,A1-OC067-OO067,C0A-S-HX-3,41002,z,8,0,90,91,1.8184186494396284,0.019987821578979492,0.0054713449478149415,0.0052607059478759766,0.0060045719146728516,0.00021063899993896493,0.0005332269668579101
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-NEG-X-3-D125-S41002,A1-OC067-OO067,C0A-S-HX-3,41002,z,9,0,96,97,1.928988550113449,0.019965410232543945,0.0054713449478149415,0.005304455757141113,0.0059893131256103516,0.00016688919067382822,0.0005179681777954101
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-NEG-X-3-D125-S41002,A1-OC067-OO067,C0A-S-HX-3,41002,z,10,0,108,109,2.166810610170311,0.01993083953857422,0.0054713449478149415,0.004233956336975098,0.005663394927978516,0.00019204998016357413,0.0012373886108398438
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-NEG-X-3-D125-S41002,A1-OC067-OO067,C0A-S-HX-3,41002,z,11,0,119,120,2.3906982568298454,0.020075082778930664,0.0054713449478149415,0.005118727684020996,0.006184697151184082,0.0003526172637939454,0.0007133522033691405
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-NEG-X-3-D125-S41002,A1-OC067-OO067,C0A-S-HX-3,41002,z,12,0,126,127,2.539625845276425,0.02003169059753418,0.0054713449478149415,0.0050351619720458984,0.0069980621337890625,0.00043618297576904306,0.001526717185974121
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-NEG-X-3-D125-S41002,A1-OC067-OO067,C0A-S-HX-3,41002,z,13,0,139,140,2.801738089720297,0.020018577575683594,0.0054713449478149415,0.0044165849685668945,0.005609750747680664,0.00013840579986572257,0.001054759979248047
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-NEG-X-3-D125-S41002,A1-OC067-OO067,C0A-S-HX-3,41002,z,14,0,148,149,2.9778958822526542,0.019987821578979492,0.0054713449478149415,0.005224943161010742,0.006015300750732422,0.0002464017868041993,0.0005439558029174804
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-NEG-X-3-D125-S41002,A1-OC067-OO067,C0A-S-HX-3,41002,z,15,0,155,156,3.111729041098294,0.019945621490478516,0.0054713449478149415,0.005263566970825195,0.005807399749755859,0.00020777797698974618,0.0003360548019409179
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-NEG-X-3-D125-S41002,A1-OC067-OO067,C0A-S-HX-3,41002,z,16,0,168,169,3.3666887129984744,0.01997852325439453,0.0054713449478149415,0.0036431550979614258,0.005746006965637207,0.00027466201782226553,0.0018281898498535157
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-NEG-X-3-D125-S41002,A1-OC067-OO067,C0A-S-HX-3,41002,z,17,0,182,183,3.6566053667949228,0.020023107528686523,0.0054713449478149415,0.004078984260559082,0.006300449371337891,0.0008291044235229491,0.0013923606872558595
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-NEG-X-3-D125-S41002,A1-OC067-OO067,C0A-S-HX-3,41002,z,18,0,184,185,3.6869682887808586,0.01997208595275879,0.0054713449478149415,0.0028035640716552734,0.005921483039855957,0.00045013809204101553,0.002667780876159668
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-NEG-X-3-D125-S41002,A1-OC067-OO067,C0A-S-HX-3,41002,z,19,0,200,201,4.017693295792918,0.01998424530029297,0.0054713449478149415,0.0036493539810180664,0.006325960159301758,0.0008546152114868163,0.001821990966796875
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-NEG-X-3-D125-S41002,A1-OC067-OO067,C0A-S-HX-3,41002,z,20,0,206,207,4.143896092172137,0.020012855529785156,0.0054713449478149415,0.005454421043395996,0.007238984107971191,1.6923904418945403e-05,0.00176763916015625
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-NEG-X-3-D125-S41002,A1-OC067-OO067,C0A-S-HX-3,41002,z,21,0,218,219,4.3773145126672,0.02006983757019043,0.0054713449478149415,0.004496097564697266,0.005969882011413574,0.0004985370635986327,0.0009752473831176759
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-NEG-X-3-D125-S41002,A1-OC067-OO067,C0A-S-HX-3,41002,z,22,0,226,227,4.539870007197864,0.020017623901367188,0.0054713449478149415,0.004992961883544922,0.007261395454406738,0.0004783830642700196,0.0017900505065917968
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-NEG-X-3-D125-S41002,A1-OC067-OO067,C0A-S-HX-3,41002,z,23,0,239,240,4.796771816194575,0.020015478134155273,0.0054713449478149415,0.0046166181564331055,0.005963444709777832,0.0004920997619628905,0.000854726791381836
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-NEG-X-3-D125-S41002,A1-OC067-OO067,C0A-S-HX-3,41002,z,24,0,246,247,4.940731970878959,0.019997835159301758,0.0054713449478149415,0.005091428756713867,0.007347583770751953,0.0003799161911010743,0.0018762388229370116
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-NEG-X-3-D125-S41003,A1-OC067-OO067,C0A-S-HX-3,41003,x,1,1,29,30,0.5923448819303998,0.020029783248901367,0.05457455348968506,0.050110578536987305,0.05772209167480469,0.0031475381851196263,0.0044639749526977565
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-NEG-X-3-D125-S41003,A1-OC067-OO067,C0A-S-HX-3,41003,x,2,1,109,110,2.185914253793125,0.02000904083251953,0.05457455348968506,0.05427074432373047,0.057630062103271484,0.00030380916595459245,0.003055508613586423
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-NEG-X-3-D125-S41003,A1-OC067-OO067,C0A-S-HX-3,41003,x,3,1,203,204,4.076029708425102,0.020012617111206055,0.05457455348968506,0.05379462242126465,0.05574226379394531,0.0007799310684204128,0.0011677103042602513
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-NEG-X-3-D125-S41003,A1-OC067-OO067,C0A-S-HX-3,41003,y,1,1,18,19,0.37970931117762274,0.019997835159301758,0.0008881527578341775,0.000349290668964386,0.0010385778732597828,0.0001504251154256053,0.0005388620888697915
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-NEG-X-3-D125-S41003,A1-OC067-OO067,C0A-S-HX-3,41003,y,2,1,100,101,2.023977887552209,0.019977092742919922,0.0008881527578341775,0.0008862197282724082,0.0014235173584893346,1.9330295617692346e-06,0.0005353646006551571
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-NEG-X-3-D125-S41003,A1-OC067-OO067,C0A-S-HX-3,41003,y,3,1,198,199,3.9675717332600056,0.01990962028503418,0.0008881527578341775,0.0008292460697703063,0.0011737466556951404,5.890668806387113e-05,0.0002855938978609629
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-NEG-X-3-D125-S41003,A1-OC067-OO067,C0A-S-HX-3,41003,y,4,1,247,248,4.956061141531633,0.02005171775817871,0.0008881527578341775,0.0007180995307862759,0.0011459833476692438,0.00017005322704790162,0.00025783058983506633
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-NEG-X-3-D125-S41003,A1-OC067-OO067,C0A-S-HX-3,41003,z,1,1,21,22,0.4416504232583978,0.020036935806274414,0.00547098970413208,0.0042667388916015625,0.005637168884277344,0.00016617918014526396,0.0012042508125305173
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-NEG-X-3-D125-S41003,A1-OC067-OO067,C0A-S-HX-3,41003,z,2,1,39,40,0.7899683115330429,0.020040273666381836,0.00547098970413208,0.0051670074462890625,0.005597352981567383,0.00012636327743530303,0.0003039822578430173
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-NEG-X-3-D125-S41003,A1-OC067-OO067,C0A-S-HX-3,41003,z,3,1,43,44,0.8710456934502454,0.0199887752532959,0.00547098970413208,0.005292057991027832,0.005805253982543945,0.00017893171310424776,0.0003342642784118655
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-NEG-X-3-D125-S41003,A1-OC067-OO067,C0A-S-HX-3,41003,z,4,1,51,52,1.0396332532846353,0.020025968551635742,0.00547098970413208,0.004946589469909668,0.00731813907623291,0.0005244002342224118,0.0018471493721008304
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-NEG-X-3-D125-S41003,A1-OC067-OO067,C0A-S-HX-3,41003,z,5,1,65,66,1.3135993690382983,0.019985675811767578,0.00547098970413208,0.004535079002380371,0.006497740745544434,0.0009359107017517087,0.0010267510414123538
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-NEG-X-3-D125-S41003,A1-OC067-OO067,C0A-S-HX-3,41003,z,6,1,74,75,1.4900390398392689,0.020003080368041992,0.00547098970413208,0.005048394203186035,0.005649685859680176,0.000178696155548096,0.00042259550094604463
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-NEG-X-3-D125-S41003,A1-OC067-OO067,C0A-S-HX-3,41003,z,7,1,81,82,1.643692060130736,0.01997852325439453,0.00547098970413208,0.0047397613525390625,0.005483746528625488,1.2756824493408495e-05,0.0007312283515930173
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-NEG-X-3-D125-S41003,A1-OC067-OO067,C0A-S-HX-3,41003,z,8,1,95,96,1.9162612372441554,0.019984006881713867,0.00547098970413208,0.005093812942504883,0.0060575008392333984,0.000377176761627197,0.0005865111351013187
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-NEG-X-3-D125-S41003,A1-OC067-OO067,C0A-S-HX-3,41003,z,9,1,102,103,2.0583581284999477,0.01999688148498535,0.00547098970413208,0.005032658576965332,0.0056449174880981445,0.00017392778396606474,0.00043833112716674776
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-NEG-X-3-D125-S41003,A1-OC067-OO067,C0A-S-HX-3,41003,z,10,1,114,115,2.295162568712051,0.01999950408935547,0.00547098970413208,0.005125522613525391,0.005900979042053223,0.00034546709060668916,0.00042998933792114287
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-NEG-X-3-D125-S41003,A1-OC067-OO067,C0A-S-HX-3,41003,z,11,1,123,124,2.4775033036719574,0.019963502883911133,0.00547098970413208,0.00470280647277832,0.005845785140991211,0.00037479543685913115,0.0007681832313537595
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-NEG-X-3-D125-S41003,A1-OC067-OO067,C0A-S-HX-3,41003,z,12,1,133,134,2.6683097528496678,0.02001333236694336,0.00547098970413208,0.004069089889526367,0.0058515071868896484,0.00038051748275756865,0.0014018998146057126
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-NEG-X-3-D125-S41003,A1-OC067-OO067,C0A-S-HX-3,41003,z,13,1,145,146,2.924021935028682,0.019947290420532227,0.00547098970413208,0.0036870241165161133,0.005472421646118164,1.4319419860842758e-06,0.0017839655876159665
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-NEG-X-3-D125-S41003,A1-OC067-OO067,C0A-S-HX-3,41003,z,14,1,152,153,3.058656612871972,0.019984960556030273,0.00547098970413208,0.005193114280700684,0.006221413612365723,0.0002778754234313962,0.0007504239082336429
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-NEG-X-3-D125-S41003,A1-OC067-OO067,C0A-S-HX-3,41003,z,15,1,163,164,3.265746053057593,0.020048141479492188,0.00547098970413208,0.005341172218322754,0.0068552494049072266,0.00012981748580932588,0.0013842597007751468
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-NEG-X-3-D125-S41003,A1-OC067-OO067,C0A-S-HX-3,41003,z,16,1,175,176,3.5128126650441374,0.019975662231445312,0.00547098970413208,0.004790663719177246,0.005997896194458008,0.000526906490325928,0.0006803259849548337
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-NEG-X-3-D125-S41003,A1-OC067-OO067,C0A-S-HX-3,41003,z,17,1,184,185,3.6981091053667203,0.020011186599731445,0.00547098970413208,0.0048902034759521484,0.005716204643249512,0.00024521493911743193,0.0005807862281799313
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-NEG-X-3-D125-S41003,A1-OC067-OO067,C0A-S-HX-3,41003,z,18,1,191,192,3.8435254947689654,0.01999068260192871,0.00547098970413208,0.005401730537414551,0.008091926574707031,6.9259166717529e-05,0.0026209368705749515
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-NEG-X-3-D125-S41003,A1-OC067-OO067,C0A-S-HX-3,41003,z,19,1,206,207,4.1360895055424285,0.019994497299194336,0.00547098970413208,0.004562973976135254,0.006076455116271973,0.0006054654121398929,0.0009080157279968259
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-NEG-X-3-D125-S41003,A1-OC067-OO067,C0A-S-HX-3,41003,z,20,1,211,212,4.238185679146208,0.02000284194946289,0.00547098970413208,0.004757523536682129,0.007191300392150879,0.0007134661674499509,0.0017203106880187991
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-NEG-X-3-D125-S41003,A1-OC067-OO067,C0A-S-HX-3,41003,z,21,1,225,226,4.5145813521418505,0.01997852325439453,0.00547098970413208,0.004390716552734375,0.006448626518249512,0.000977636814117432,0.0010802731513977048
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-NEG-X-3-D125-S41003,A1-OC067-OO067,C0A-S-HX-3,41003,z,22,1,232,233,4.657383682896359,0.01996302604675293,0.00547098970413208,0.005032062530517578,0.0063544511795043945,0.00043892717361450166,0.0008834614753723147
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-NEG-X-3-D125-S41003,A1-OC067-OO067,C0A-S-HX-3,41003,z,23,1,244,245,4.895472669958987,0.020004987716674805,0.00547098970413208,0.004776477813720703,0.005993962287902832,0.0005229725837707522,0.0006945118904113767
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-POS-X-3-D125-S41001,A1-OC067-OO067,C0A-S-HX-3,41001,x,1,1,32,33,0.6475707547319475,0.019990921020507812,0.05107064723968506,0.04757380485534668,0.05183911323547363,0.0007684659957885726,0.0034968423843383806
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-POS-X-3-D125-S41001,A1-OC067-OO067,C0A-S-HX-3,41001,x,2,1,111,112,2.2391724131068247,0.01999521255493164,0.05107064723968506,0.04896378517150879,0.0517270565032959,0.0006564092636108382,0.002106862068176271
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-POS-X-3-D125-S41001,A1-OC067-OO067,C0A-S-HX-3,41001,x,3,1,200,201,4.007345760748558,0.02003788948059082,0.05107064723968506,0.049634456634521484,0.05136895179748535,0.0002983045578002913,0.0014361906051635759
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-POS-X-3-D125-S41001,A1-OC067-OO067,C0A-S-HX-3,41001,y,1,1,2,3,0.058677730353782376,0.019999027252197266,0.004937628752319142,0.0046309237368404865,0.005047621671110392,0.00010999291879124941,0.0003067050154786557
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-POS-X-3-D125-S41001,A1-OC067-OO067,C0A-S-HX-3,41001,y,2,1,11,12,0.22972177248879116,0.020007610321044922,0.004937628752319142,0.004611847922205925,0.005069440230727196,0.00013181147840805353,0.0003257808301132172
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-POS-X-3-D125-S41001,A1-OC067-OO067,C0A-S-HX-3,41001,y,3,1,82,83,1.6528873888431432,0.019997119903564453,0.004937628752319142,0.004635571502149105,0.005311630200594664,0.00030205725017003714,0.0003740014482755214
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-POS-X-3-D125-S41001,A1-OC067-OO067,C0A-S-HX-3,41001,y,4,1,94,95,1.9009428857628385,0.019983768463134766,0.004937628752319142,0.004925684072077274,0.005003738682717085,1.1944680241867886e-05,6.610993039794268e-05
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-POS-X-3-D125-S41001,A1-OC067-OO067,C0A-S-HX-3,41001,y,5,1,99,100,1.9923768907907742,0.019996166229248047,0.004937628752319142,0.004902210086584091,0.004986593034118414,3.541866573505102e-05,4.896428179927172e-05
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-POS-X-3-D125-S41001,A1-OC067-OO067,C0A-S-HX-3,41001,y,6,1,109,110,2.193538399597354,0.020003557205200195,0.004937628752319142,0.004755421541631222,0.005105919670313597,0.00016829091799445452,0.00018220721068792044
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-POS-X-3-D125-S41001,A1-OC067-OO067,C0A-S-HX-3,41001,y,7,1,123,124,2.4833283814319325,0.01999640464782715,0.004937628752319142,0.004759944975376129,0.004943407606333494,5.778854014351978e-06,0.00017768377694301306
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-POS-X-3-D125-S41001,A1-OC067-OO067,C0A-S-HX-3,41001,y,8,1,129,130,2.5986006797245387,0.019985675811767578,0.004937628752319142,0.00489765265956521,0.005047635640949011,3.9976092753931866e-05,0.00011000688862986864
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-POS-X-3-D125-S41001,A1-OC067-OO067,C0A-S-HX-3,41001,y,9,1,135,136,2.7110785841478937,0.01998615264892578,0.004937628752319142,0.004891447722911835,0.0050202333368361,4.618102940730749e-05,8.260458451695742e-05
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-POS-X-3-D125-S41001,A1-OC067-OO067,C0A-S-HX-3,41001,z,1,1,22,23,0.4504099540231629,0.02001810073852539,0.005687219142913818,0.005198001861572266,0.006717562675476074,0.0004892172813415526,0.001030343532562256
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-POS-X-3-D125-S41001,A1-OC067-OO067,C0A-S-HX-3,41001,z,2,1,52,53,1.0482478965184165,0.0199735164642334,0.005687219142913818,0.00493168830871582,0.005893588066101074,0.00020636892318725598,0.0007555308341979979
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-POS-X-3-D125-S41001,A1-OC067-OO067,C0A-S-HX-3,41001,z,3,1,60,61,1.2097052651467561,0.020008563995361328,0.005687219142913818,0.005383014678955078,0.006437182426452637,0.0003042044639587401,0.0007499632835388185
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-POS-X-3-D125-S41001,A1-OC067-OO067,C0A-S-HX-3,41001,z,4,1,71,72,1.4334194524159791,0.020039081573486328,0.005687219142913818,0.005263328552246094,0.00606691837310791,0.0003796992301940919,0.0004238905906677245
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-POS-X-3-D125-S41001,A1-OC067-OO067,C0A-S-HX-3,41001,z,5,1,80,81,1.6141068274578136,0.019985198974609375,0.005687219142913818,0.005083799362182617,0.006273865699768066,0.0005866465568542482,0.000603419780731201
C0A-v2-A1-SCREENING-A1-OC067-OO067-C0A-S-HX-3-POS-X-3-D125-S41001,A1-OC067-OO067,C0A-S-HX-3,41001,z,6,1,92,93,1.8493372687055911,0.02004694938659668,0.005687219142913818,0.0051305294036865234,0.005890250205993652,0.0002030310630798341,0.0005566897392272948
